Orthogroup,Contig
OG0029421,0
OG0035865,Cnat_DN622444_c0_g1_i1.p1
OG0035864,Cnat_DN622127_c0_g1_i1.p1
OG0035867,Cnat_DN633125_c0_g1_i1.p1
OG0035866,Cnat_DN624309_c0_g1_i1.p1
OG0035861,Cnat_DN614362_c0_g1_i1.p2
OG0029422,0
OG0035863,Cnat_DN6173_c0_g1_i1.p1
OG0035863,Cnat_DN638910_c0_g1_i1.p1
OG0035862,Cnat_DN616555_c0_g1_i1.p1
OG0004289,Cnat_DN281057_c0_g2_i9.p1
OG0004289,Cnat_DN299946_c1_g1_i4.p1
OG0004289,Cnat_DN420230_c0_g1_i1.p1
OG0004288,Cnat_DN280974_c2_g3_i2.p1
OG0004288,Cnat_DN284918_c0_g1_i6.p1
OG0029423,0
OG0004281,Cnat_DN280548_c0_g1_i5.p1
OG0004281,Cnat_DN280548_c0_g2_i2.p1
OG0004281,Cnat_DN316255_c6_g3_i1.p1
OG0004281,Cnat_DN318424_c6_g1_i3.p1
OG0004280,Cnat_DN280531_c0_g6_i1.p1
OG0004280,Cnat_DN301210_c1_g2_i12.p1
OG0004280,Cnat_DN306530_c2_g1_i1.p1
OG0004280,Cnat_DN306530_c3_g1_i5.p1
OG0004283,Cnat_DN280854_c1_g7_i1.p1
OG0004282,Cnat_DN280793_c0_g1_i6.p1
OG0004282,Cnat_DN288636_c1_g1_i9.p1
OG0004285,Cnat_DN280919_c0_g2_i2.p1
OG0004285,Cnat_DN280919_c0_g3_i1.p1
OG0004285,Cnat_DN304207_c3_g1_i4.p1
OG0004285,Cnat_DN516366_c0_g1_i1.p1
OG0004284,Cnat_DN280888_c0_g2_i2.p2
OG0004284,Cnat_DN289328_c0_g1_i4.p1
OG0004287,Cnat_DN280961_c0_g1_i6.p1
OG0004287,Cnat_DN282080_c0_g2_i5.p1
OG0004287,Cnat_DN295799_c0_g2_i3.p1
OG0004286,Cnat_DN280958_c2_g2_i1.p1
OG0004286,Cnat_DN291574_c0_g1_i2.p1
OG0029426,0
OG0029427,0
OG0040959,0
OG0040958,0
OG0040955,0
OG0040954,0
OG0040957,0
OG0040956,0
OG0040951,0
OG0040950,0
OG0040953,0
OG0040952,0
OG0042918,0
OG0012563,Cnat_DN116610_c0_g1_i1.p1
OG0012563,Cnat_DN193429_c0_g2_i1.p1
OG0012562,Cnat_DN116531_c0_g1_i1.p1
OG0012562,Cnat_DN9832_c0_g1_i1.p2
OG0012561,Cnat_DN116506_c0_g1_i1.p1
OG0012561,Cnat_DN682216_c0_g1_i1.p1
OG0012560,Cnat_DN116404_c0_g1_i1.p2
OG0012567,Cnat_DN116934_c0_g1_i1.p1
OG0012566,Cnat_DN116800_c0_g1_i2.p1
OG0012566,Cnat_DN76623_c0_g1_i1.p1
OG0012565,Cnat_DN116708_c0_g1_i1.p1
OG0012565,Cnat_DN237281_c0_g1_i2.p1
OG0012564,Cnat_DN116650_c1_g1_i1.p2
OG0012569,Cnat_DN117092_c0_g1_i1.p1
OG0012569,Cnat_DN390209_c0_g1_i1.p1
OG0012568,Cnat_DN116989_c0_g1_i1.p1
OG0003158,Cnat_DN281405_c1_g8_i1.p1
OG0003158,Cnat_DN293119_c1_g1_i13.p1
OG0003158,Cnat_DN297211_c1_g1_i5.p1
OG0003158,Cnat_DN304559_c4_g1_i6.p1
OG0003158,Cnat_DN307697_c2_g3_i7.p1
OG0003158,Cnat_DN312193_c0_g1_i9.p1
OG0003158,Cnat_DN312193_c0_g4_i1.p1
OG0003159,Cnat_DN281480_c0_g2_i19.p1
OG0016271,Cnat_DN294582_c0_g3_i3.p1
OG0016270,Cnat_DN294544_c0_g1_i4.p1
OG0016270,Cnat_DN295451_c2_g3_i1.p1
OG0016277,Cnat_DN294688_c4_g1_i8.p1
OG0016276,Cnat_DN294684_c1_g1_i9.p1
OG0016275,Cnat_DN294656_c1_g2_i3.p1
OG0016274,Cnat_DN294639_c1_g1_i5.p1
OG0003150,Cnat_DN279441_c0_g3_i2.p1
OG0003151,Cnat_DN279486_c0_g4_i1.p1
OG0003152,Cnat_DN279618_c0_g1_i2.p1
OG0003153,Cnat_DN280305_c4_g1_i1.p1
OG0003153,Cnat_DN316302_c1_g1_i1.p1
OG0003154,Cnat_DN280370_c1_g5_i1.p1
OG0003154,Cnat_DN287248_c0_g6_i2.p1
OG0003155,Cnat_DN280688_c0_g2_i1.p1
OG0003155,Cnat_DN298262_c0_g2_i5.p1
OG0003156,Cnat_DN281227_c6_g6_i1.p1
OG0003156,Cnat_DN297263_c2_g1_i4.p1
OG0003156,Cnat_DN297263_c2_g4_i1.p1
OG0003157,Cnat_DN281311_c0_g1_i3.p1
OG0003157,Cnat_DN281311_c0_g2_i2.p1
OG0003157,Cnat_DN291845_c0_g1_i5.p1
OG0003157,Cnat_DN291845_c0_g2_i5.p1
OG0003157,Cnat_DN291845_c0_g4_i2.p1
OG0042910,0
OG0042917,0
OG0042916,0
OG0042915,0
OG0042914,0
OG0028009,Cnat_DN75598_c0_g1_i1.p1
OG0028008,Cnat_DN75544_c0_g1_i1.p1
OG0028005,Cnat_DN74727_c0_g1_i1.p1
OG0010288,Cnat_DN297945_c0_g2_i3.p1
OG0028007,Cnat_DN75498_c0_g1_i1.p1
OG0028006,Cnat_DN75121_c0_g1_i1.p1
OG0028001,Cnat_DN7408_c0_g1_i1.p1
OG0028000,Cnat_DN73866_c0_g1_i1.p1
OG0028003,Cnat_DN74300_c0_g1_i1.p1
OG0003595,0
OG0036882,0
OG0036883,0
OG0036880,0
OG0036881,0
OG0036886,0
OG0036887,0
OG0036884,0
OG0036885,0
OG0036888,0
OG0036889,0
OG0040806,0
OG0003598,0
OG0039601,0
OG0003599,0
OG0040708,0
OG0040709,0
OG0013212,Cnat_DN186644_c0_g1_i2.p1
OG0013212,Cnat_DN216208_c0_g1_i2.p1
OG0013213,Cnat_DN186746_c0_g1_i1.p1
OG0013210,Cnat_DN186616_c0_g1_i2.p1
OG0013211,Cnat_DN186636_c1_g1_i1.p1
OG0013216,Cnat_DN186998_c0_g2_i1.p1
OG0013216,Cnat_DN216737_c0_g1_i1.p1
OG0013217,Cnat_DN187016_c0_g1_i1.p1
OG0013214,Cnat_DN186932_c0_g1_i1.p1
OG0013214,Cnat_DN298494_c2_g1_i1.p1
OG0013215,Cnat_DN186968_c0_g2_i2.p1
OG0013218,Cnat_DN187115_c0_g2_i1.p1
OG0013219,Cnat_DN187272_c0_g1_i2.p1
OG0040706,0
OG0045822,0
OG0045823,0
OG0002289,Cnat_DN260650_c2_g6_i1.p1
OG0002289,Cnat_DN475869_c0_g1_i1.p1
OG0002288,Cnat_DN259887_c0_g1_i1.p2
OG0002288,Cnat_DN407795_c0_g1_i1.p2
OG0045826,0
OG0045827,0
OG0045824,0
OG0045825,0
OG0002283,Cnat_DN259285_c1_g2_i2.p1
OG0002283,Cnat_DN392259_c0_g1_i1.p1
OG0002283,Cnat_DN466608_c0_g1_i1.p1
OG0002283,Cnat_DN69158_c0_g1_i1.p3
OG0002282,Cnat_DN259232_c0_g1_i2.p1
OG0002282,Cnat_DN270142_c1_g2_i3.p1
OG0002282,Cnat_DN312158_c4_g2_i7.p1
OG0002282,Cnat_DN312158_c4_g5_i3.p1
OG0002282,Cnat_DN47386_c0_g1_i1.p1
OG0002282,Cnat_DN598735_c0_g1_i1.p1
OG0002281,Cnat_DN259037_c0_g1_i6.p1
OG0002281,Cnat_DN309982_c2_g1_i10.p1
OG0002281,Cnat_DN310929_c1_g2_i1.p1
OG0002281,Cnat_DN310929_c1_g2_i1.p2
OG0002280,Cnat_DN258981_c0_g2_i2.p1
OG0002280,Cnat_DN258981_c1_g1_i1.p1
OG0002280,Cnat_DN282521_c1_g1_i6.p1
OG0002280,Cnat_DN288176_c2_g1_i1.p1
OG0002280,Cnat_DN296589_c2_g1_i3.p1
OG0002287,Cnat_DN259672_c0_g1_i2.p1
OG0002287,Cnat_DN279687_c0_g1_i4.p1
OG0002287,Cnat_DN295735_c5_g3_i2.p1
OG0002287,Cnat_DN297079_c3_g1_i4.p1
OG0002286,Cnat_DN259418_c2_g3_i2.p2
OG0002286,Cnat_DN269568_c3_g2_i5.p1
OG0002286,Cnat_DN276595_c3_g1_i1.p1
OG0002286,Cnat_DN281723_c2_g4_i1.p1
OG0002286,Cnat_DN288252_c6_g3_i3.p1
OG0002285,Cnat_DN259415_c7_g5_i3.p1
OG0002285,Cnat_DN269439_c0_g1_i2.p1
OG0002285,Cnat_DN271352_c1_g2_i8.p1
OG0002284,Cnat_DN259388_c0_g2_i1.p1
OG0002284,Cnat_DN280040_c0_g1_i8.p1
OG0002284,Cnat_DN293887_c2_g1_i2.p1
OG0002284,Cnat_DN316842_c1_g1_i1.p1
OG0043792,0
OG0043793,0
OG0043790,0
OG0043791,0
OG0043796,0
OG0040702,0
OG0043794,0
OG0043573,0
OG0043798,0
OG0040703,0
OG0042445,0
OG0042444,0
OG0042447,0
OG0042446,0
OG0042441,0
OG0042440,0
OG0042443,0
OG0042442,0
OG0042449,0
OG0042448,0
OG0038631,0
OG0045798,0
OG0045799,0
OG0045790,0
OG0045791,0
OG0045792,0
OG0043575,0
OG0045794,0
OG0045795,0
OG0045796,0
OG0045797,0
OG0009163,Cnat_DN274351_c0_g5_i1.p1
OG0009162,Cnat_DN274333_c1_g3_i2.p1
OG0009162,Cnat_DN298722_c0_g2_i3.p1
OG0009162,Cnat_DN316332_c8_g2_i2.p1
OG0009162,Cnat_DN317052_c9_g2_i2.p1
OG0009161,Cnat_DN274279_c0_g2_i4.p1
OG0009160,Cnat_DN274268_c1_g3_i2.p1
OG0009167,Cnat_DN274386_c2_g5_i5.p1
OG0009166,Cnat_DN274375_c0_g1_i1.p1
OG0009165,Cnat_DN274374_c0_g1_i6.p1
OG0009164,Cnat_DN274372_c4_g1_i2.p1
OG0022726,Cnat_DN249907_c0_g1_i2.p1
OG0022727,Cnat_DN249909_c0_g2_i2.p1
OG0009169,Cnat_DN274431_c0_g2_i7.p1
OG0009169,Cnat_DN310720_c2_g1_i7.p1
OG0009168,Cnat_DN274389_c1_g8_i2.p1
OG0022722,Cnat_DN249746_c0_g2_i3.p1
OG0022723,Cnat_DN249748_c0_g3_i1.p1
OG0022720,Cnat_DN249692_c0_g1_i7.p1
OG0022721,Cnat_DN249720_c0_g3_i4.p1
OG0029842,0
OG0029843,0
OG0029840,0
OG0029841,0
OG0029846,0
OG0029847,0
OG0029844,0
OG0029845,0
OG0029848,0
OG0029849,0
OG0022094,Cnat_DN233838_c0_g3_i2.p1
OG0022095,Cnat_DN233947_c0_g2_i1.p1
OG0022095,Cnat_DN290009_c0_g3_i1.p2
OG0022096,Cnat_DN233974_c0_g1_i1.p1
OG0022097,Cnat_DN233978_c0_g1_i2.p1
OG0022090,Cnat_DN233755_c0_g1_i1.p1
OG0022091,Cnat_DN233761_c1_g1_i1.p1
OG0022091,Cnat_DN314686_c4_g1_i1.p1
OG0022092,Cnat_DN233804_c0_g1_i2.p1
OG0022092,Cnat_DN313260_c2_g3_i3.p1
OG0022093,Cnat_DN233824_c0_g1_i1.p1
OG0022098,Cnat_DN234033_c0_g1_i1.p1
OG0022099,Cnat_DN234036_c0_g1_i1.p1
OG0040179,0
OG0040178,0
OG0040173,0
OG0040172,0
OG0040171,0
OG0028400,0
OG0040177,0
OG0040176,0
OG0040175,0
OG0040174,0
OG0015214,Cnat_DN271130_c0_g1_i1.p1
OG0015215,Cnat_DN271178_c0_g2_i2.p1
OG0015216,Cnat_DN271200_c1_g6_i1.p1
OG0015216,Cnat_DN286830_c0_g1_i9.p1
OG0015216,Cnat_DN315677_c6_g1_i1.p2
OG0015217,Cnat_DN271208_c0_g5_i1.p1
OG0015210,Cnat_DN271069_c1_g1_i8.p1
OG0015211,Cnat_DN271071_c1_g7_i3.p1
OG0015212,Cnat_DN271110_c0_g1_i7.p1
OG0015213,Cnat_DN271119_c0_g3_i1.p1
OG0015213,Cnat_DN283460_c0_g2_i3.p1
OG0015218,Cnat_DN271270_c1_g1_i10.p1
OG0015218,Cnat_DN286811_c3_g4_i1.p1
OG0015219,Cnat_DN271276_c2_g2_i12.p1
OG0032439,0
OG0032438,0
OG0032437,0
OG0032436,0
OG0032435,0
OG0032434,0
OG0032433,0
OG0032432,0
OG0032431,0
OG0032430,0
OG0026503,Cnat_DN310916_c1_g3_i2.p1
OG0040212,0
OG0028829,0
OG0028828,0
OG0036653,0
OG0040213,0
OG0028823,0
OG0028822,0
OG0028821,0
OG0028820,0
OG0028827,0
OG0028826,0
OG0028825,0
OG0028824,0
OG0036046,Cnat_DN95582_c0_g1_i1.p1
OG0040211,0
OG0036047,Cnat_DN96160_c0_g1_i1.p1
OG0040216,0
OG0036044,Cnat_DN95171_c0_g1_i1.p2
OG0040217,0
OG0036045,Cnat_DN95381_c0_g1_i1.p1
OG0040214,0
OG0036042,Cnat_DN9407_c0_g1_i1.p2
OG0040215,0
OG0036043,Cnat_DN9411_c0_g1_i1.p2
OG0019913,Cnat_DN122115_c0_g1_i1.p1
OG0019912,Cnat_DN122094_c0_g1_i1.p2
OG0019911,Cnat_DN122094_c0_g1_i1.p1
OG0019910,Cnat_DN122092_c0_g1_i1.p3
OG0019917,Cnat_DN122247_c0_g1_i1.p1
OG0019916,Cnat_DN122222_c0_g1_i1.p1
OG0019915,Cnat_DN122198_c0_g1_i3.p2
OG0019914,Cnat_DN122118_c0_g1_i1.p1
OG0041497,0
OG0041496,0
OG0019919,Cnat_DN122360_c0_g1_i1.p1
OG0019919,Cnat_DN497630_c0_g1_i1.p1
OG0019918,Cnat_DN122307_c0_g1_i1.p1
OG0041493,0
OG0041492,0
OG0041491,0
OG0041490,0
OG0016585,Cnat_DN301245_c1_g2_i4.p1
OG0015966,Cnat_DN287843_c4_g1_i5.p1
OG0015966,Cnat_DN307775_c0_g2_i2.p3
OG0015967,Cnat_DN287855_c0_g2_i4.p1
OG0015967,Cnat_DN308092_c0_g1_i3.p1
OG0015967,Cnat_DN308092_c0_g5_i1.p1
OG0015964,Cnat_DN287766_c1_g1_i5.p1
OG0015964,Cnat_DN291320_c0_g1_i5.p1
OG0015965,Cnat_DN287772_c0_g1_i2.p1
OG0015962,Cnat_DN287710_c1_g1_i1.p1
OG0015963,Cnat_DN287751_c0_g1_i1.p1
OG0015960,Cnat_DN28768_c0_g1_i1.p1
OG0015961,Cnat_DN287697_c3_g1_i4.p1
OG0039300,0
OG0039301,0
OG0039302,0
OG0039303,0
OG0039304,0
OG0039305,0
OG0015968,Cnat_DN287862_c0_g2_i2.p1
OG0015969,Cnat_DN287902_c0_g2_i2.p1
OG0015969,Cnat_DN302533_c1_g2_i2.p1
OG0044472,0
OG0034051,Cnat_DN273937_c2_g1_i4.p1
OG0044473,0
OG0035502,Cnat_DN383952_c0_g1_i1.p1
OG0035503,Cnat_DN384673_c0_g1_i1.p2
OG0035500,Cnat_DN382737_c0_g1_i1.p2
OG0035501,Cnat_DN382_c0_g1_i1.p1
OG0035506,Cnat_DN385758_c0_g1_i1.p1
OG0035507,Cnat_DN38654_c0_g1_i1.p1
OG0017186,Cnat_DN313437_c1_g1_i8.p2
OG0017187,Cnat_DN313502_c3_g1_i14.p1
OG0017184,Cnat_DN313409_c3_g1_i8.p1
OG0017185,Cnat_DN313431_c1_g1_i6.p1
OG0017182,Cnat_DN313395_c3_g2_i2.p1
OG0017183,Cnat_DN313396_c2_g3_i5.p1
OG0017180,Cnat_DN313311_c4_g1_i11.p1
OG0017181,Cnat_DN313345_c0_g1_i6.p2
OG0017181,Cnat_DN316439_c1_g1_i7.p2
OG0035505,Cnat_DN385152_c0_g1_i1.p1
OG0017188,Cnat_DN313504_c1_g1_i7.p1
OG0017188,Cnat_DN317685_c4_g3_i1.p1
OG0017189,Cnat_DN313527_c1_g1_i5.p1
OG0044471,0
OG0032244,0
OG0032245,0
OG0032246,0
OG0044476,0
OG0032248,0
OG0012608,Cnat_DN119500_c0_g1_i1.p1
OG0012609,Cnat_DN119554_c0_g1_i1.p1
OG0012609,Cnat_DN302357_c2_g3_i2.p1
OG0017238,Cnat_DN314366_c3_g4_i1.p1
OG0017239,Cnat_DN314372_c0_g1_i10.p1
OG0032249,0
OG0012602,Cnat_DN118940_c0_g1_i1.p1
OG0012602,Cnat_DN99068_c0_g1_i1.p1
OG0017235,Cnat_DN314336_c2_g1_i4.p1
OG0012600,Cnat_DN118811_c0_g1_i1.p1
OG0012601,Cnat_DN118813_c0_g1_i1.p1
OG0012606,Cnat_DN11942_c0_g1_i1.p2
OG0012606,Cnat_DN265303_c0_g1_i8.p1
OG0012607,Cnat_DN119433_c0_g1_i1.p1
OG0012604,Cnat_DN119124_c0_g1_i1.p1
OG0012604,Cnat_DN304610_c2_g1_i7.p1
OG0017233,Cnat_DN314322_c2_g2_i7.p1
OG0044477,0
OG0044474,0
OG0038952,0
OG0038953,0
OG0038950,0
OG0038951,0
OG0038956,0
OG0038957,0
OG0038954,0
OG0038955,0
OG0044475,0
OG0038958,0
OG0038959,0
OG0027969,Cnat_DN676484_c0_g1_i1.p2
OG0027968,Cnat_DN676326_c0_g1_i1.p1
OG0027963,Cnat_DN674999_c0_g1_i1.p1
OG0027962,Cnat_DN674154_c0_g1_i1.p1
OG0027961,Cnat_DN67407_c0_g1_i1.p3
OG0027960,Cnat_DN673566_c0_g1_i1.p1
OG0027967,Cnat_DN676028_c0_g1_i1.p1
OG0027966,Cnat_DN675313_c0_g1_i1.p1
OG0027965,Cnat_DN675239_c0_g1_i1.p1
OG0027964,Cnat_DN67519_c0_g1_i1.p1
OG0039155,0
OG0014769,Cnat_DN262178_c1_g3_i1.p2
OG0014768,Cnat_DN262163_c0_g2_i4.p1
OG0014768,Cnat_DN285616_c0_g2_i4.p2
OG0014767,Cnat_DN262132_c2_g1_i5.p1
OG0014766,Cnat_DN262114_c1_g2_i3.p1
OG0014765,Cnat_DN262084_c1_g2_i5.p1
OG0014764,Cnat_DN262062_c0_g1_i1.p1
OG0014764,Cnat_DN304581_c0_g1_i2.p1
OG0014763,Cnat_DN262046_c3_g5_i4.p1
OG0014763,Cnat_DN289028_c1_g4_i1.p1
OG0014762,Cnat_DN261961_c0_g6_i3.p1
OG0014761,Cnat_DN261948_c0_g1_i2.p1
OG0014760,Cnat_DN261931_c2_g2_i1.p1
OG0041771,0
OG0044731,0
OG0044730,0
OG0009208,Cnat_DN275659_c1_g5_i1.p1
OG0009209,Cnat_DN275693_c2_g3_i2.p1
OG0009202,Cnat_DN275564_c5_g1_i3.p1
OG0009203,Cnat_DN275581_c1_g2_i2.p1
OG0009203,Cnat_DN275581_c1_g5_i1.p1
OG0009203,Cnat_DN275581_c1_g6_i1.p1
OG0009203,Cnat_DN311510_c2_g3_i1.p1
OG0009200,Cnat_DN275455_c4_g1_i8.p1
OG0009201,Cnat_DN275467_c0_g1_i1.p1
OG0009201,Cnat_DN311949_c1_g1_i2.p1
OG0009206,Cnat_DN275642_c0_g6_i1.p1
OG0009206,Cnat_DN638827_c0_g1_i1.p1
OG0009207,Cnat_DN275659_c1_g4_i3.p1
OG0009204,Cnat_DN275586_c0_g5_i2.p2
OG0009205,Cnat_DN275599_c0_g1_i6.p2
OG0044733,0
OG0026618,Cnat_DN313000_c0_g1_i10.p1
OG0026619,Cnat_DN313001_c2_g1_i3.p1
OG0019278,0
OG0019279,0
OG0019276,0
OG0019277,0
OG0019274,0
OG0019275,0
OG0019272,0
OG0019273,0
OG0019270,0
OG0019271,0
OG0025017,Cnat_DN284318_c1_g4_i1.p1
OG0044732,0
OG0039154,0
OG0043171,0
OG0024610,Cnat_DN277508_c0_g1_i11.p1
OG0024611,Cnat_DN277508_c0_g3_i1.p1
OG0024612,Cnat_DN277510_c1_g1_i6.p1
OG0024613,Cnat_DN277546_c0_g2_i2.p1
OG0024614,Cnat_DN277622_c0_g1_i1.p1
OG0024615,Cnat_DN277668_c0_g2_i2.p2
OG0024616,Cnat_DN277670_c1_g1_i1.p1
OG0024617,Cnat_DN277686_c0_g1_i1.p1
OG0024618,Cnat_DN277715_c0_g1_i1.p1
OG0024619,Cnat_DN277732_c0_g3_i5.p1
OG0021068,Cnat_DN193426_c0_g1_i1.p2
OG0021069,Cnat_DN193502_c0_g1_i1.p1
OG0021060,Cnat_DN193196_c0_g1_i1.p1
OG0021061,Cnat_DN193211_c0_g1_i2.p1
OG0021062,Cnat_DN193262_c0_g1_i3.p1
OG0021063,Cnat_DN193363_c0_g1_i1.p1
OG0021064,Cnat_DN193380_c0_g1_i1.p1
OG0021065,Cnat_DN193394_c0_g1_i1.p1
OG0021066,Cnat_DN193409_c0_g1_i1.p1
OG0021067,Cnat_DN19340_c0_g1_i1.p1
OG0044734,0
OG0017959,Cnat_DN686_c0_g1_i1.p1
OG0017958,Cnat_DN686138_c0_g1_i1.p1
OG0017951,Cnat_DN675673_c0_g1_i1.p1
OG0017950,Cnat_DN672089_c0_g1_i1.p1
OG0017953,Cnat_DN678427_c0_g1_i1.p1
OG0017952,Cnat_DN678356_c0_g1_i1.p1
OG0017955,Cnat_DN679735_c0_g1_i1.p1
OG0017954,Cnat_DN678468_c0_g1_i1.p1
OG0017957,Cnat_DN68338_c0_g1_i1.p1
OG0017956,Cnat_DN68031_c0_g1_i1.p3
OG0041040,0
OG0019498,0
OG0019499,0
OG0041041,0
OG0019492,0
OG0019493,0
OG0019490,0
OG0019491,0
OG0019496,0
OG0019497,0
OG0019494,0
OG0019495,0
OG0041431,0
OG0041043,0
OG0021398,Cnat_DN209614_c0_g1_i1.p1
OG0021399,Cnat_DN209628_c0_g1_i2.p1
OG0021396,Cnat_DN209491_c0_g1_i1.p1
OG0021397,Cnat_DN209566_c0_g1_i1.p1
OG0021394,Cnat_DN209482_c0_g1_i3.p1
OG0021394,Cnat_DN293559_c0_g1_i8.p1
OG0021394,Cnat_DN441164_c0_g1_i1.p1
OG0021395,Cnat_DN209484_c1_g1_i1.p1
OG0021392,Cnat_DN209467_c0_g1_i1.p1
OG0021393,Cnat_DN209471_c0_g1_i1.p1
OG0021390,Cnat_DN209426_c0_g2_i1.p1
OG0021390,Cnat_DN314589_c0_g1_i2.p1
OG0021391,Cnat_DN209458_c0_g2_i1.p1
OG0044736,0
OG0041046,0
OG0041047,0
OG0035518,Cnat_DN392023_c0_g1_i1.p2
OG0041430,0
OG0041048,0
OG0041049,0
OG0044739,0
OG0035511,Cnat_DN389039_c0_g1_i1.p1
OG0035510,Cnat_DN388063_c0_g1_i1.p1
OG0035513,Cnat_DN38939_c0_g1_i1.p1
OG0035512,Cnat_DN389267_c0_g1_i1.p1
OG0035515,Cnat_DN390690_c0_g1_i1.p1
OG0026195,Cnat_DN305349_c0_g9_i1.p1
OG0030749,0
OG0030748,0
OG0030747,0
OG0030746,0
OG0030745,0
OG0030744,0
OG0030743,0
OG0030742,0
OG0030741,0
OG0030740,0
OG0038170,0
OG0038171,0
OG0038172,0
OG0038173,0
OG0038174,0
OG0038175,0
OG0038176,0
OG0038177,0
OG0038178,0
OG0038179,0
OG0040367,0
OG0026194,Cnat_DN305347_c1_g2_i2.p1
OG0041432,0
OG0026197,Cnat_DN305372_c1_g1_i1.p1
OG0021938,Cnat_DN229636_c0_g1_i6.p1
OG0021939,Cnat_DN229705_c0_g2_i1.p1
OG0021939,Cnat_DN260624_c1_g2_i6.p1
OG0021932,Cnat_DN229359_c0_g1_i1.p2
OG0021933,Cnat_DN229404_c0_g1_i2.p1
OG0021933,Cnat_DN231791_c0_g1_i1.p1
OG0021930,Cnat_DN229345_c0_g1_i1.p1
OG0021931,Cnat_DN229359_c0_g1_i1.p1
OG0021936,Cnat_DN229527_c0_g1_i1.p1
OG0021937,Cnat_DN229528_c0_g1_i2.p1
OG0021934,Cnat_DN229413_c0_g1_i1.p2
OG0021935,Cnat_DN229484_c0_g1_i2.p1
OG0026196,Cnat_DN305371_c0_g2_i9.p1
OG0041434,0
OG0026099,Cnat_DN303744_c1_g2_i14.p1
OG0026191,Cnat_DN305317_c1_g3_i2.p1
OG0041437,0
OG0001758,Cnat_DN220370_c0_g1_i1.p1
OG0001758,Cnat_DN314966_c3_g1_i1.p1
OG0001759,Cnat_DN220420_c0_g1_i1.p1
OG0001759,Cnat_DN311175_c1_g1_i2.p1
OG0001759,Cnat_DN315143_c2_g1_i3.p1
OG0001754,Cnat_DN216760_c0_g2_i1.p1
OG0001755,Cnat_DN21688_c0_g1_i1.p1
OG0001755,Cnat_DN306316_c0_g1_i7.p1
OG0001755,Cnat_DN399038_c0_g1_i1.p1
OG0001755,Cnat_DN552240_c0_g1_i1.p1
OG0001756,Cnat_DN216934_c0_g1_i1.p1
OG0001756,Cnat_DN309914_c1_g1_i3.p1
OG0001757,Cnat_DN217882_c0_g2_i1.p2
OG0001757,Cnat_DN54786_c0_g1_i1.p1
OG0001757,Cnat_DN643318_c0_g1_i1.p1
OG0001757,Cnat_DN74622_c0_g1_i1.p1
OG0001750,Cnat_DN211442_c0_g1_i1.p1
OG0001750,Cnat_DN254464_c0_g1_i2.p1
OG0001751,Cnat_DN211638_c0_g1_i1.p1
OG0001751,Cnat_DN663717_c0_g1_i1.p1
OG0001752,Cnat_DN215302_c0_g1_i1.p1
OG0001753,Cnat_DN21579_c0_g1_i1.p2
OG0007341,0
OG0007340,0
OG0007343,0
OG0007342,0
OG0007345,0
OG0007344,0
OG0007347,0
OG0007346,0
OG0007349,0
OG0007348,0
OG0046115,0
OG0037917,0
OG0037916,0
OG0037915,0
OG0037914,0
OG0037913,0
OG0037912,0
OG0037911,0
OG0037910,0
OG0026193,Cnat_DN305332_c2_g3_i2.p1
OG0037919,0
OG0037918,0
OG0005277,Cnat_DN177417_c0_g1_i1.p1
OG0005276,Cnat_DN176793_c0_g1_i2.p1
OG0005275,Cnat_DN176683_c0_g1_i2.p3
OG0005275,Cnat_DN191624_c0_g1_i1.p3
OG0005275,Cnat_DN274360_c0_g3_i2.p1
OG0005274,Cnat_DN176624_c0_g1_i1.p1
OG0005274,Cnat_DN287251_c0_g2_i4.p1
OG0005274,Cnat_DN595360_c0_g1_i1.p1
OG0005274,Cnat_DN677793_c0_g1_i1.p1
OG0005273,Cnat_DN176602_c0_g1_i1.p1
OG0005272,Cnat_DN176348_c0_g1_i1.p1
OG0005271,Cnat_DN176295_c0_g1_i1.p1
OG0005271,Cnat_DN394950_c0_g1_i1.p1
OG0005271,Cnat_DN641120_c0_g1_i1.p1
OG0005270,Cnat_DN176229_c0_g1_i1.p1
OG0005270,Cnat_DN585737_c0_g1_i1.p1
OG0046110,0
OG0005279,Cnat_DN177658_c0_g1_i1.p1
OG0005279,Cnat_DN305081_c1_g2_i6.p1
OG0005278,Cnat_DN177505_c0_g1_i1.p1
OG0005278,Cnat_DN269627_c0_g5_i1.p1
OG0036356,0
OG0036357,0
OG0036354,0
OG0036355,0
OG0036352,0
OG0036353,0
OG0036350,0
OG0026192,Cnat_DN305318_c0_g1_i3.p1
OG0036358,0
OG0036359,0
OG0007697,Cnat_DN107825_c0_g1_i1.p1
OG0007697,Cnat_DN268146_c0_g4_i10.p1
OG0007696,Cnat_DN106879_c0_g1_i2.p1
OG0007695,Cnat_DN106597_c0_g1_i1.p1
OG0007695,Cnat_DN644665_c0_g1_i1.p1
OG0007694,Cnat_DN10617_c0_g1_i1.p1
OG0007694,Cnat_DN314254_c4_g2_i9.p1
OG0007693,Cnat_DN105781_c0_g1_i1.p1
OG0007693,Cnat_DN186603_c1_g1_i1.p1
OG0007692,Cnat_DN105768_c0_g1_i1.p2
OG0007691,Cnat_DN105140_c0_g1_i1.p1
OG0007690,Cnat_DN105006_c0_g1_i1.p1
OG0007699,Cnat_DN10984_c0_g1_i1.p1
OG0007699,Cnat_DN248458_c0_g1_i2.p2
