"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","counts.sample1","counts.sample2","counts.sample3","counts.sample4","length.sample1","length.sample2","length.sample3","length.sample4","countsFromAbundance"
"OG0006065",1.500828,2.050746,1.930236,2.42139,12,19.549,15,34.068,1001.88,732.086,968.478,984.267,"no"
"OG0006066",3.205528,6.48374,5.527664,14.437448,32,82.831,54,254.517,1250.88,981.086,1217.478,1233.267,"no"
"OG0006067",13.402145,64.504731,39.62575,32.221314,32,161.578,68,110.994,299.185768480344,192.366702378109,213.866392099809,240.98415484322,"no"
"OG0006068",7.57912,17.302386,8.922418,56.906094,10,26.252,11,118,165.327860472984,116.517505312273,153.645,145.062234629142,"no"
"OG0006069",15.983021,42.789364,29.111591,73.058319,114.018,347.729,201,915.114,893.88,624.086,860.478,876.267,"no"
"OG0006070",1.13301,1.867977,2.917601,5.961875,20,47.239,51,187,2211.88,1942.086,2178.478,2194.267,"no"
"OG0006071",6.891663,10.993061,8.423418,21.690911,71,146.239,85,394.867,1290.9208149673,1021.60948722526,1257.59142842062,1273.51334696072,"no"
"OG0006073",4.984516,14.686263,7.806547,10.601052,28,84.932,42,104,703.892,444.121,670.501,686.302,"no"
"OG0006077",5.89483,12.086802,14.153097,25.271327,171,529.625,409,1306.706,3634.88,3365.086,3601.478,3617.267,"no"
"OG0006078",15.050421,16.786847,25.362516,31.712429,466.017,789.128,782.792,1750.818,3879.88,3610.086,3846.478,3862.267,"no"
"OG0006079",12.123482,33.973379,19.152808,37.404633,92,301.301,141,499,950.88,681.086,917.478,933.267,"no"
"OG0006080",8.485322,15.092982,10.192294,18.466677,95,222.689,112,365.672,1402.88,1133.086,1369.478,1385.267,"no"
"OG0006081",10.839324,14.494067,6.782423,11.030549,289,579.619,180,524,3340.88,3071.086,3307.478,3323.267,"no"
"OG0006082",0.401976,2.074001,1.745927,9.654605,4,26.388,17,169.648,1246.88,977.086,1213.478,1229.267,"no"
"OG0006085",3.035468,5.24528,7.081491,27.554857,46,111.269,106,740.999,1898.88,1629.086,1865.478,1881.267,"no"
"OG0006086",45.831214,136.192161,87.288441,72.941638,260,829.923,472,769.993,710.848593972222,467.977284665613,673.897948321886,738.485029114208,"no"
"OG0006087",5.269846,8.346252,3.441693,17.831484,41,76.629,26,244,974.88,705.086,941.478,957.267,"no"
"OG0006091",8.185872,7.351851,12.093136,52.735924,17,21.954,19,119.409,260.225052702999,229.327,195.804673991593,158.401650443633,"no"
"OG0006093",0,4.379343,0.508949,7.450699,0,42.375,4,106,898.099503807047,743.086,979.478,995.267,"no"
"OG0006095",46.688153,118.497234,78.359095,144.192993,342.001,1000.003,556.119,1855.602,917.88,648.086,884.478,900.267,"no"
"OG0006097",0.922907,4.501882,1.316226,20.699241,18,100.129,20,670.026,2443.88,1708.06202372741,1893.68871579045,2264.47563777643,"no"
"OG0006098",3.929856,6.551104,8.47593,18.771018,62,145.623,132.178,525.715,1976.88,1707.086,1943.478,1959.267,"no"
"OG0006099",1.81764,3.473296,4.231688,11.723758,18,43.92,41,205.002,1240.88,971.086,1207.478,1223.267,"no"
"OG0006102",1.605331,6.014382,4.511433,14.605661,16,76.678,44,257.065,1248.88,979.086,1215.478,1231.267,"no"
"OG0006103",5.043981,5.510944,7.856122,13.828451,191,321.135,297,934.443,4744.88,4475.086,4711.478,4727.267,"no"
"OG0006104",6.77645,12.841338,9.51508,26.082576,122,286.693,165,618,2255.91580325982,1714.53730234871,2161.12783478857,1657.55946052997,"no"
"OG0006105",11.326323,14.360031,8.687271,24.613094,162,270.981,126,597.519,1792.21998571293,1449.18345236622,1807.57452709119,1698.30843030535,"no"
"OG0006107",3.761346,9.120937,4.739238,12.756355,16,40.471,19,94,533.018,340.754,499.636,515.504,"no"
"OG0006108",6.646709,4.677147,6.859114,38.382702,6,7.095,5,55.641,113.112,116.496,90.847,101.412,"no"
"OG0006109",20.925203,43.01425,38.868428,62.500279,80,175.261,139,412.361,479.055,312.905,445.684,461.558,"no"
"OG0006110",0.637967,0.835263,5.200799,9.130175,7,12.019,12,59,1374.88,1105.086,287.554894461409,452.06798215883,"no"
"OG0006111",8.978039,7.934686,8.339689,28.471238,25,26.513,18,131,348.918099272235,256.608358782187,268.98690155736,321.881523193933,"no"
"OG0006112",7.944643,5.402223,6.882096,37.623238,47,56.346,41,339.009,741.291021685808,801.00823269865,742.458217706641,630.355244604305,"no"
"OG0006113",3.169996,9.442519,10.073061,14.041666,33,106.517,82,241,1304.42926794829,866.306177211187,1014.52158682927,1200.68765380696,"no"
"OG0006115",0,0,0,0,0,0,0,0,385.09175,385.09175,385.09175,385.09175,"no"
"OG0006116",2.248392,5.515734,4.618131,10.749509,19,56.675,38,160,1058.88,789.086,1025.478,1041.267,"no"
"OG0006117",1.571487,3.080722,3.660341,6.564147,14,33.301,31,101.333,1116.3041212304,830.11249930763,1055.478,1079.94404105347,"no"
"OG0006118",1.267514,1.41684,0.931141,1.363731,22,35.148,16,42.053,2174.88,1905.086,2141.478,2157.267,"no"
"OG0006119",0.787205,2.848972,1.144143,3.235971,5,19.517,7,36,795.88,526.086,762.478,778.267,"no"
"OG0006120",0,3.046703,3.779337,3.034046,0,15.02,17,25,496.433470254133,378.61,560.586,576.433,"no"
"OG0006121",4.421099,7.241854,6.835964,12.918141,61,137.591,93,316,1728.88,1459.086,1695.478,1711.267,"no"
"OG0006122",5.128058,25.85541,7.655985,13.624824,48,304.047,70,225,1172.88,903.086,1139.478,1155.267,"no"
"OG0006123",15.531564,28.977744,23.978487,35.93286,205,522.262,311.786,840.456,1653.88,1384.086,1620.478,1636.267,"no"
"OG0006124",2.233744,6.057616,10.199907,21.765092,30,111.463,135,518.1,1682.88,1413.086,1649.478,1665.267,"no"
"OG0006125",3.059293,3.871266,4.067135,8.035281,27,42.147,35,124.999,1105.88,836.086,1072.478,1088.267,"no"
"OG0006127",9.037584,26.068573,22.235832,31.522528,35,115.845,79,260,485.266997190842,341.272461802953,442.774859147883,577.009778447623,"no"
"OG0006128",3.184396,2.915496,8.216194,24.374,34,40.549,86,460,1337.88,1068.086,1304.478,1320.267,"no"
"OG0006129",8.52972,20.598187,11.165407,37.743164,136,463.505,176,1068.394,1997.88,1728.086,1964.478,1980.267,"no"
"OG0006130",9.385444,34.047033,24.172172,57.44267,145,738.647,369,1575.117,1935.88,1666.086,1902.478,1918.267,"no"
"OG0006131",3.408857,22.831713,12.908779,16.580686,12,95.865,39,84.49,441.100375637347,322.448332129569,376.519994283735,356.477184736989,"no"
"OG0006133",8.230652,16.775313,24.764621,29.728905,60,121.533,165.97,301,913.444813319528,556.370850006912,835.233839042721,708.301827307969,"no"
"OG0006135",0.069579,0.4564,0.846128,5.335231,1,9.099,12,136,1800.88,1531.086,1767.478,1783.267,"no"
"OG0006136",1.107402,1.252257,1.158361,3.490822,6,7.01,6,33,678.908,429.908,645.53,661.328,"no"
"OG0006137",10.817269,16.740554,18.272942,26.601283,356,720.325,573.267,1799.456,4123.8001827648,3304.4415712382,3909.82683015652,4732.26650755717,"no"
"OG0006138",7.687147,4.203054,5.897379,18.620294,8,7.027,5,31.189,130.404,128.397,105.662,117.179,"no"
"OG0006139",4.933395,5.968049,3.235422,32.973641,100,161.702,68,1126.004,2539.91630278946,2080.76241982162,2619.31051211125,2388.93095136946,"no"
"OG0006140",0.968876,2.41321,2.300404,5.612783,30,113.442,71,309.877,3879.88,3610.086,3846.478,3862.267,"no"
"OG0006141",5.199824,4.791367,1.539418,8.3171,8,10.174,2,21,192.782,163.071,161.913,176.636,"no"
"OG0006142",22.465215,37.12589,23.861331,45.939381,197.013,400.808,204,710.047,1098.88,829.086,1065.478,1081.267,"no"
"OG0006143",7.238117,2.139551,0.974241,13.890326,9,4.002,1,28,155.805,143.634,127.921,141.019,"no"
"OG0006144",5.61382,10.092214,6.552089,23.670375,62,146.408,71,462.285,1383.88,1114.086,1350.478,1366.267,"no"
"OG0006145",24.660643,35.88863,17.602079,77.05087,58,126.861,45.584,281.006,294.705788706523,271.463065098612,322.740856482578,255.134115142022,"no"
"OG0006146",8.850968,18.257728,21.948672,36.055894,152,447.452,373.098,1100.004,2151.88,1882.086,2118.478,2134.267,"no"
"OG0006147",10.493461,13.641661,26.412897,37.976528,138,176.063,239.392,885,1647.88,991.153772077682,1129.5440920682,1630.267,"no"
"OG0006149",4.439014,8.189818,11.969187,21.5557,96,260.22,257.051,829.563,2709.88,2440.086,2676.478,2692.267,"no"
"OG0006150",0,3.692167,0.62046,3.852828,0,16.046,2,23,382.567930556447,333.749681357588,401.722,417.618,"no"
"OG0006151",6.238573,12.305851,4.796821,14.83127,34,69.254,25,141.052,682.903,432.189,649.524,665.323,"no"
"OG0006152",6.8278,2.7575,2.590758,5.125375,17,10,5,18,311.984831617066,278.499375758114,240.520483137367,245.684799697583,"no"
"OG0006153",8.68538,21.428902,16.423721,13.83998,77,234.693,141.994,216.287,1110.88,841.086,1077.478,1093.267,"no"
"OG0006154",16.245245,29.671353,31.849324,64.890737,569.003,1428.096,1092.143,3843.688,4388.88,3696.23373396906,4273.54395588201,4143.77461668998,"no"
"OG0006155",2.896358,5.197829,14.642908,5.763192,129,359.473,651.799,458.313,5580.88,5311.086,5547.478,5563.267,"no"
"OG0006158",5.885457,26.423204,12.919613,26.589057,65,383.323,140,519.287,1383.88,1114.086,1350.478,1366.267,"no"
"OG0006159",84.971383,240.818372,138.793487,141.638715,295.704,902.03,411.378,714.44,436.063085933214,287.654360894596,369.386004620584,352.869877190534,"no"
"OG0006160",3.493567,10.53197,8.551246,11.954985,31,115.485,74,187,1111.88,842.086,1078.478,1094.267,"no"
"OG0006161",114.104615,259.702764,155.744775,271.850819,773.008,1958.304,1019.1,3230.282,848.88,579.086,815.478,831.267,"no"
"OG0006162",7.75616,14.101578,14.873839,15.528048,70,158.116,130.981,247.107,1130.88,861.086,1097.478,1113.267,"no"
"OG0006163",2.833013,7.810619,5.292483,14.9365,13,37.272,23,119.022,574.99,366.464,541.598,557.456,"no"
"OG0006164",2.777425,3.313029,9.90483,45.387816,25,10.089,21,554,1127.88,233.854,264.22915812235,853.888460465778,"no"
"OG0006165",4.126641,4.924808,5.571816,6.186283,60,99.533,79.96,159.551,1821.88,1552.086,1788.478,1804.267,"no"
"OG0006166",3.562609,6.529797,4.083192,8.207911,40,96.684,45,163,1406.88,1137.086,1373.478,1389.267,"no"
"OG0006167",14.747225,30.363586,41.324574,73.53384,505,1589.853,1411.731,4491.76,4290.88,4021.086,4257.478,4273.267,"no"
"OG0006168",8.992231,25.657864,16.644346,33.39497,155,631.484,284,1022.643,2159.88,1890.086,2126.478,2142.267,"no"
"OG0006169",1.873698,10.92699,8.583391,12.813002,17,123.374,76,205,1136.88,867.086,1103.478,1119.267,"no"
"OG0006170",7.44427,19.259209,9.012022,17.420535,26,73.696,31,89.983,437.639386477116,293.862090434815,428.695,361.349269695448,"no"
"OG0006171",4.509827,13.152162,15.96417,21.992777,47,177.441,163,405,1305.88,1036.086,1272.478,1288.267,"no"
"OG0006172",7.002754,6.302109,12.058924,16.822597,189,255.387,324.002,809.008,3381.88,3112.086,3348.478,3364.267,"no"
"OG0006173",2.252419,2.628613,2.093715,8.873168,22,32.657,20,153,1223.88,954.086,1190.478,1206.267,"no"
"OG0006174",6.643259,6.152046,15.388873,23.138244,34,47.096,109.991,351.174,641.302573459201,587.901196671969,890.755725374301,1061.75051252498,"no"
"OG0006175",4.616754,6.789401,7.798526,13.863643,204.961,467.952,346.009,1098.928,5562.88,5293.086,5529.478,5545.267,"no"
"OG0006176",4.111523,8.247602,12.650375,19.157006,174,540.533,534.887,1447.318,5302.88,5033.086,5269.478,5285.267,"no"
"OG0006177",2.053462,4.361352,2.842688,5.671348,30.004,88.656,41,147,1830.88,1561.086,1797.478,1813.267,"no"
"OG0006178",13.406038,20.483651,24.427246,56.000209,513.102,1207.232,933.466,3824.982,4795.88,4526.086,4762.478,4778.267,"no"
"OG0006179",8.687758,11.930065,13.047725,21.683989,359,762.457,538.601,1599.487,5177.88,4908.086,5144.478,5160.267,"no"
"OG0006180",4.174541,5.450829,2.028885,10.924729,5,10.008,2,21.174,150.081,140.996,122.852,135.586,"no"
"OG0006183",1.84682,3.25337,2.855658,5.027652,14,28.811,21,67,949.88,680.086,916.478,932.267,"no"
"OG0006184",3.628734,9.850098,19.63627,23.701431,16,105.734,54,296,552.497129336567,824.353506819932,342.723112151799,873.670855899334,"no"
"OG0006185",25.545502,54.937096,22.61823,34.550857,127,283.394,107,299,622.952,396.154,589.568,605.401,"no"
"OG0006186",49.786208,155.099743,69.514351,100.194539,155,542.895,199,533.752,390.111,268.809,356.77,372.672,"no"
"OG0006189",1.558379,11.028955,4.147612,8.94587,12,99.824,31,121.133,964.88,695.086,931.478,947.267,"no"
"OG0006190",2.165219,3.623729,2.681899,13.473451,7,13.046,8,38,405.099,276.485,371.755,197.303606297525,"no"
"OG0006192",14.337548,8.697017,16.579643,32.341959,26.934,21.137,27,101.004,235.393,186.639,202.954,218.476,"no"
"OG0006193",4.98863,6.130996,3.016838,8.173374,21,55.782,16,37,527.47651721655,698.725010176813,660.962723139923,316.687672468065,"no"
"OG0006195",10.820352,13.56998,10.865602,29.360513,98,152.862,96.033,468.91,1134.88,865.086,1101.478,1117.267,"no"
"OG0006196",8.701997,10.306434,8.731156,18.474233,156.019,266.787,156.774,588.38,2246.58754046456,1987.91232518677,2237.7424630333,2228.03651384125,"no"
"OG0006198",12.028917,24.210874,21.25802,46.320503,194,552.05,339.013,1326.421,2020.88,1751.086,1987.478,2003.267,"no"
"OG0006201",7.901952,21.462981,25.644193,77.021563,106,394.37,339,1831.233,1680.88,1411.086,1647.478,1663.267,"no"
"OG0006202",32.594531,48.728871,57.892466,76.461659,339.69,657.42,591.103,1408.053,1305.88,1036.086,1272.478,1288.267,"no"
"OG0006203",3.464164,11.896517,8.199793,12.677019,40.001,182.343,93,259,1446.88,1177.086,1413.478,1429.267,"no"
"OG0006204",3.332341,5.6896,3.81884,9.108586,33,71.945,37,159.273,1240.88,971.086,1207.478,1223.267,"no"
"OG0006205",6.953612,3.670025,3.902826,12.770531,94,68.056,52,306,1693.88,1424.086,1660.478,1676.267,"no"
"OG0006206",0,0.359176,0,5.768153,0,1,0,22.095,239.362821265125,213.812,239.362821265125,267.967,"no"
"OG0006207",2.151328,2.88228,2.466075,7.298441,24,42.339,27,144,1397.88,1128.086,1364.478,1380.267,"no"
"OG0006208",2.336271,4.285638,6.717309,0.611044,11,20.987,30,5,589.976,376.08,556.589,572.438,"no"
"OG0006209",1.749435,2.096414,2.808092,9.902196,11,14.143,17,109.029,787.88,518.086,754.478,770.267,"no"
"OG0006210",0.890856,2.829796,4.350444,3.864916,1,5,4,7,140.656,135.692,114.587,126.704,"no"
"OG0006211",2.21659,5.411399,7.197842,11.810899,79,295.675,256,751.005,4465.88,4196.086,4432.478,4448.267,"no"
"OG0006212",1.843003,3.692038,0.697718,2.203317,11,22.984,4,23,747.88,478.086,714.478,730.267,"no"
"OG0006213",3.233727,2.329703,4.184385,12.666828,7,6.262,8,46,271.244,206.405,238.269,254.051,"no"
"OG0006215",4.746281,13.536373,5.542945,9.044227,20,59.496,22,66,528.022,337.538,494.642,510.509,"no"
"OG0006216",10.193369,7.626457,4.435627,17.793972,85,76.972,36,261.292,1044.88,775.086,1011.478,1027.267,"no"
"OG0006217",2.276955,4.598625,3.720236,9.231043,28,76.114,45,201,1540.88,1271.086,1507.478,1523.267,"no"
"OG0006218",3.827188,9.833835,8.017909,10.918452,39,128.958,80,196.539,1276.88,1007.086,1243.478,1259.267,"no"
"OG0006219",0,7.533635,9.453293,39.141567,0,8.001,4,32.999,63.3013583202365,81.558,52.733,58.978,"no"
"OG0006220",4.837884,8.264046,6.637508,20.835949,125.977,322.086,172,966.569,3262.88,2993.086,3229.478,3245.267,"no"
"OG0006221",57.460483,19.407938,9.207247,13.493936,685.887,276.346,97,258,1495.71404131845,1093.48782001818,1312.95823714363,1337.55544215654,"no"
"OG0006222",0.292466,2.746994,0.454023,5.251352,2,21,3,63,856.88,587.086,823.478,839.267,"no"
"OG0006223",17.426919,39.09905,27.800186,36.75899,115,283.628,177,425.231,826.88,557.086,793.478,809.267,"no"
"OG0006224",0.665402,2.342925,1.250264,7.080728,6,26.24,11,112.579,1129.88,860.086,1096.478,1112.267,"no"
"OG0006226",33.074256,28.593784,10.583065,19.789676,265.662,284.819,83,279,1006.48044044528,764.957631295809,977.408334926602,986.271024724811,"no"
"OG0006227",39.62303,95.477218,58.300145,84.778424,269.001,739.602,383.001,994.004,850.689776410335,594.891650233755,818.727944850051,820.225405631603,"no"
"OG0006228",2.643407,7.837822,5.628631,11.105259,32,127.278,67,238,1516.88,1247.086,1483.478,1499.267,"no"
"OG0006229",6.982622,8.556524,9.599497,22.107229,148,265.854,202,833.724,2655.88,2386.086,2622.478,2638.267,"no"
"OG0006230",2.485393,8.558348,12.10905,7.255894,79,413.795,383.743,411.275,3982.88,3713.086,3949.478,3965.267,"no"
"OG0006231",5.093317,10.660914,7.498524,19.118659,48,126.478,69.042,317.911,1180.88,911.086,1147.478,1163.267,"no"
"OG0006232",7.114671,12.58102,11.650408,15.799711,222,596.332,362.384,879.065,3909.88,3640.086,3876.478,3892.267,"no"
"OG0006233",3.538698,4.0141,5.268658,17.120704,29,39.573,42,247,1026.88,757.086,993.478,1009.267,"no"
"OG0006234",9.198724,15.997021,13.235861,20.101778,75,164.434,119,329.711,1021.64241465664,789.388250962851,1120.47919372665,1147.44228608663,"no"
"OG0006235",6.518149,8.279981,7.890746,24.528893,263,516.025,318,1766.56,5055.88,4786.086,5022.478,5038.267,"no"
"OG0006236",20.772175,64.519067,32.862595,58.132359,77,259.003,117,354,464.487307824289,308.288283601575,443.703363640029,426.006378949631,"no"
"OG0006237",114.575403,417.996019,154.086212,393.276597,502,1908.185,637.509,2987.866,549.007,350.581,515.622,531.488,"no"
"OG0006239",3.734251,10.427811,7.726992,14.823182,43,159.288,87.39,302,1442.88,1173.086,1409.478,1425.267,"no"
"OG0006240",7.900888,14.149811,11.679808,21.793256,115,255.135,156.001,602.132,1823.84199340175,1384.70955007427,1664.56703797049,1932.85990977236,"no"
"OG0006241",245.664365,297.634242,243.071911,403.488109,7336.126,13456.555,7233.051,21480.325,3741.88,3472.086,3708.478,3724.267,"no"
"OG0006243",15.737481,24.998117,19.819797,48.307667,373,878.912,467,2038.642,2969.88,2700.086,2936.478,2952.267,"no"
"OG0006244",2.044164,6.526028,2.809452,4.847728,13,44.791,17.211,54,796.88,527.086,763.478,779.267,"no"
"OG0006245",2.768698,3.585689,5.980518,9.984508,85,167.018,183,546.527,3846.88,3577.086,3813.478,3829.267,"no"
"OG0006246",11.971566,28.263943,13.505302,41.733411,94,262.811,103,576.435,983.88,714.086,950.478,966.267,"no"
"OG0006247",2.694878,4.737444,4.739677,12.435012,42,103.827,73,343.998,1952.88,1683.086,1919.478,1935.267,"no"
"OG0006248",6.709391,29.452258,13.145817,38.754423,59,282.199,98,433.71,1101.88,735.827686547768,929.067925675141,782.905522764537,"no"
"OG0006249",2.46014,8.362095,5.46794,36.307896,19.003,76.012,41,493.192,967.88,698.086,934.478,950.267,"no"
"OG0006250",5.938698,12.363721,12.830239,35.72672,49,123.013,102.999,519.003,1033.88,764.086,1000.478,1016.267,"no"
"OG0006251",16.068111,93.667895,38.987384,153.511255,49,321.933,109.11,800.243,382.117,263.946,348.778,364.681,"no"
"OG0006252",165.502265,479.032969,340.3302,321.063619,943,2849.616,1830.76,3018.861,713.958527020081,456.836192692862,670.408975261913,657.783349454265,"no"
"OG0006253",0.410438,3.701556,1.129783,7.492955,3,31.141,8,96.212,915.88,646.086,882.478,898.267,"no"
"OG0006254",1.793256,10.922853,8.962737,20.143926,1,12.024,4,18,69.875,84.541,55.62,62.511,"no"
"OG0006255",5.43758,15.712695,11.326661,29.512364,88,359.709,181.268,848.061,2027.88,1758.086,1994.478,2010.267,"no"
"OG0006256",15.693927,28.575836,9.986405,21.01785,198,487.855,124.001,469.668,1580.88,1311.086,1547.478,1563.267,"no"
"OG0006258",5.72577,5.389875,15.193622,9.695312,9,18.063,32,42,196.957817870784,257.364816260117,262.481082269521,303.052810943062,"no"
"OG0006259",11.27664,16.031822,25.768838,21.243831,6.001,17.119,11,18.085,66.686,82.002,53.199,59.553,"no"
"OG0006260",1.379646,3.048956,1.651492,5.451939,12,32.559,14,83.565,1089.88,820.086,1056.478,1072.267,"no"
"OG0006261",0.902276,4.975382,1.844069,8.144178,9,40.141,18,80,1249.88,619.591077901154,1216.478,687.184638675383,"no"
"OG0006262",10.370666,17.662346,15.749456,31.6984,82.009,165.843,121,441,990.88,721.086,957.478,973.267,"no"
"OG0006263",2.28838,6.27868,5.557734,16.403023,46.476,186.006,112,592.576,2544.88,2275.086,2511.478,2527.267,"no"
"OG0006264",3.759602,7.336124,7.600542,15.666136,185,563.237,374,1376.841,6165.88,5896.086,6132.478,6148.267,"no"
"OG0006266",2.403285,2.86526,2.282883,8.60126,40.428,68.579,38,257,2107.88,1838.086,2074.478,2090.267,"no"
"OG0006267",3.231551,6.46926,6.765961,25.132559,30,65.362,44,283.867,1163.25642230929,775.90459324374,810.460968526718,790.147300975241,"no"
"OG0006268",7.361597,9.376357,13.175926,42.710852,182,345.293,323.988,1880.598,3097.88,2828.086,3064.478,3080.267,"no"
"OG0006269",1.843003,2.891645,0.872148,9.774306,11,18.002,5,102.032,747.88,478.086,714.478,730.267,"no"
"OG0006270",0,0.788183,1.072073,1.781182,0,9.505,10,30,1082.49672713924,926.086,1162.478,1178.267,"no"
"OG0006271",17.352798,31.96475,51.277971,97.65162,719,2048.713,2122.479,7222.667,5191.88,4922.086,5158.478,5174.267,"no"
"OG0006272",1.389848,0.759396,0.713183,3.483823,12,8.03,6,53,1081.88,812.086,1048.478,1064.267,"no"
"OG0006273",4.007341,8.584714,9.332537,14.872753,5,17,8,31,156.343281252581,152.07947821698,106.831188312889,145.814715237589,"no"
"OG0006275",3.190023,3.736236,2.991739,7.279354,21,27.006,19,84,824.88,555.086,791.478,807.267,"no"
"OG0006276",0.266571,3.512625,6.225445,9.525732,1,9.856,8,30,470.06,215.483860682823,160.150581362939,220.320228273901,"no"
"OG0006277",0,2.177056,1.411898,6.027806,0,10.177,6,47,469.828583085202,358.998,529.611,545.468,"no"
"OG0006279",4.573115,6.206958,9.926483,17.806857,4,9.216,7,25,109.601,114.026,87.884,98.216,"no"
"OG0006280",2.028888,9.711051,1.943543,13.184848,13,67.41,12,148,802.88,533.086,769.478,785.267,"no"
"OG0006281",2.241379,1.998903,1.285751,2.576216,11,10.175,6,22,614.954,390.922,581.572,597.408,"no"
"OG0006282",7.298239,4.639708,3.01679,7.816935,14,11.437,5.031,24.963,240.367,189.302,207.819,223.4,"no"
"OG0006284",1.836539,4.696478,3.882873,9.241428,5,9.049,7,19,341.142,147.965513626168,224.674131870138,143.828566517317,"no"
"OG0006285",6.441255,38.859055,20.348392,53.252417,39.001,306.105,119,497.925,758.703475726702,604.946470261256,728.827592749393,654.117022626428,"no"
"OG0006286",0,0,0,1.817421,0,0,0,3,115.477,115.477,115.477,115.477,"no"
"OG0006287",5.747247,10.079634,12.412105,31.302342,68,155.11,137,631,1482.56685702911,1181.76817357892,1375.5744432705,1410.20826950629,"no"
"OG0006288",4.825328,4.922292,2.419985,12.79412,35,40.963,17,163,908.88,639.086,875.478,891.267,"no"
"OG0006290",1.115342,4.358685,5.313192,11.201881,17,93.086,80,303,1909.88,1640.086,1876.478,1892.267,"no"
"OG0006291",30.031568,36.743692,28.884474,118.370325,240.048,321.489,226,1637.449,1001.57744661824,671.92767885851,975.108493716867,967.732822783869,"no"
"OG0006292",11.614669,18.843271,18.153448,31.911168,166,373.225,256,808.884,1790.88,1521.086,1757.478,1773.267,"no"
"OG0006293",3.051335,14.310417,32.954199,21.225712,48,277.753,543.167,575,1971.13590208876,1490.54876226612,2054.1458290982,1895.11915977678,"no"
"OG0006294",2.967092,8.972613,7.492715,13.425707,13,40.961,31,102,549.007,350.581,515.622,531.488,"no"
"OG0006295",4.386751,12.896419,8.979001,22.142453,76,319.25,154,681.542,2170.88,1901.086,2137.478,2153.267,"no"
"OG0006296",0,0,0,0,0,0,0,0,304.706,304.706,304.706,304.706,"no"
"OG0006297",2.088551,5.351213,3.428036,19.975739,28,89.651,34,197.253,1679.88,1286.59469037207,1236.06853678666,690.7983432259,"no"
"OG0006299",4.365997,9.113893,16.160881,9.639494,2,8.858,6,7,57.4,74.642,46.27,50.798,"no"
"OG0006300",5.811411,14.58605,12.527958,30.781272,7,33.048,17.98,78.045,150.932138903444,174.000869632149,178.85953408225,177.37389746798,"no"
"OG0006301",3.718459,13.809884,9.078738,27.793461,6,31.076,11,71,202.187165213869,172.810586095147,150.999660092074,178.708615650494,"no"
"OG0006302",4.39996,7.389152,6.199112,14.438235,52,116.528,72,302,1480.88,1211.086,1447.478,1463.267,"no"
"OG0006303",2.24613,7.569906,5.823304,19.665016,24,105.381,61,371.41,1338.88,1069.086,1305.478,1321.267,"no"
"OG0006304",1.820018,12.195373,5.824727,19.289524,3,25.713,11,56,206.543304984896,161.919766059718,235.356161039135,203.093736898381,"no"
"OG0006305",9.025256,11.58207,15.739843,16.328202,646,1311.959,1128.52,2089.258,8968.88,8699.086,8935.478,8951.267,"no"
"OG0006306",0.222449,0.547473,2.031361,1.924345,3,10.124,27,46,1689.88,1420.086,1656.478,1672.267,"no"
"OG0006307",3.366632,5.806518,11.089051,25.095894,75.468,191.979,246.958,1001.321,2808.88,2539.086,2775.478,2791.267,"no"
"OG0006308",22.637959,43.31766,28.823522,64.887928,246,589.115,300,1247.214,1361.64299347481,1044.4182160523,1297.12906318374,1344.64542293254,"no"
"OG0006309",8.579075,13.728028,14.578812,22.554013,429,1071.856,729.078,2014.432,6265.88,5996.086,6232.478,6248.267,"no"
"OG0006310",6.677655,7.577917,12.067894,27.388218,128,210.385,229.346,933.443,2401.88,2132.086,2368.478,2384.267,"no"
"OG0006311",5.477477,16.150352,16.346505,31.214285,20,78.222,51.732,167.472,457.524581096004,371.954265008713,394.408634780829,375.335990106933,"no"
"OG0006312",1.069131,2.085566,2.654597,8.472355,7,12.201,14,73,820.41319069506,449.276243277844,657.261815209616,602.767100500746,"no"
"OG0006313",3.240207,5.057872,3.288769,19.290254,43,91.75,43,453.674,1662.88,1393.086,1629.478,1645.267,"no"
"OG0006314",3.123682,5.175742,5.872228,13.690557,104,262.984,195,812.989,4171.88,3902.086,4138.478,4154.267,"no"
"OG0006315",7.106158,17.841282,17.257887,29.267048,123,441.196,295.715,900,2168.88,1899.086,2135.478,2151.267,"no"
"OG0006316",3.138042,3.640496,3.321519,3.145427,45,72.391,47,80,1796.88,1527.086,1763.478,1779.267,"no"
"OG0006317",4.32702,8.321138,9.157832,23.615947,27,55.486,55,258,781.88,512.086,748.478,764.267,"no"
"OG0006318",2.39575,5.028442,5.344974,9.548706,10,21.939,21,69,523.027,335.063,489.647,505.516,"no"
"OG0006320",5.831529,11.204957,6.35674,12.028137,49,114.256,52,178,1052.88,783.086,1019.478,1035.267,"no"
"OG0006321",7.62972,14.288924,14.789918,20.459882,40,77.531,74,186.986,656.926,416.693,623.552,639.346,"no"
"OG0006323",2.096399,4.266686,1.793219,4.759573,18,44.785,15,72,1075.88,806.086,1042.478,1058.267,"no"
"OG0006325",4.016862,4.415378,3.217739,13.93635,11,14.011,8,64.895,343.14,243.683,309.848,325.758,"no"
"OG0006326",1.366851,1.677286,1.952498,5.870476,31,56.176,44,237,2841.88,2572.086,2808.478,2824.267,"no"
